,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
1640,16.13061,-4.0210323,2.2857153,1.3510869,1.5854133,3.376346,6.612651,1.4773304,-4.8504405,3.2448668,-0.5838537,-1.7424219,2.580515,-1.5937258,1.1917583,1.5989947,-2.4221253,0.5361223,-0.16210204,-2.3266613,3.2412448,0.6003226,2.1843061,1.1842172,-1.4567095,0.6345,1.7827023,0.9218682,1.2834965,0.9764586,-0.521263,-0.42552984,-1.7214779,-1.279616,1.6770556,-0.5256067,1.0128516,-0.37493485,0.6994763,1.0372671,-1.9639368,-0.068655,1.2977035,0.37569147,-0.5837231,1.400803,-0.50732774,-2.4705913,-0.14186412,-0.57633877
1641,-7.5114346,-2.143639,0.41831613,1.132949,-2.9198918,-1.631848,1.8481517,-0.3828622,0.72299826,1.2574855,-0.63970363,0.19214533,0.9496929,-0.13495068,0.78357995,-0.1088006,-1.5621935,1.9676566,0.14979425,0.36358452,-0.47216997,-0.019663356,-0.5576257,0.051336486,-0.9017327,-1.3477707,0.043257985,-1.2745589,-1.691437,1.1909504,0.16251564,0.39715308,0.9505663,-0.18084307,0.24714999,1.1316547,0.757199,-1.4087558,0.6699142,-0.19659725,0.24815406,-0.58815247,0.4133361,-2.1350636,-0.5388494,-0.76282144,-1.3887906,-0.87410325,1.1181921,-0.56240296
1642,-8.198688,-0.022173213,-1.6553496,0.29247028,0.9100096,-0.37045828,1.8303634,2.1017811,1.2724506,-4.6538224,1.4944627,-1.0855179,0.03985672,-0.31917936,-0.14322367,0.8230073,-1.1028105,0.3091725,-1.6883317,-1.963463,0.37641925,-1.9509963,0.011214766,-0.6955696,-0.1595869,-0.82858497,1.1265497,2.6517577,-0.1895861,0.003834387,-0.84178525,0.5441929,0.7517897,-0.37455717,0.7597074,-0.42069092,0.1729224,-0.9361205,0.34611768,0.54733497,-0.16646817,0.33228204,-0.19175945,0.76513153,-0.54544145,0.9345006,-0.366218,0.40014684,-1.7306896,-0.06694361
1643,13.520405,-3.0267913,1.324687,0.7611589,1.8874502,1.9647682,1.9070623,1.2485645,-2.8558233,2.6350555,-1.1175754,0.16549781,1.776411,-1.3193501,0.5328427,-0.36601514,-0.41627437,-0.47758263,-1.270469,0.03795133,1.2142719,2.2269123,1.5706052,0.6956381,-0.85584533,-0.13439272,-1.0410495,0.8619336,-0.039489985,0.514894,-0.51545936,0.80730295,1.2128845,-1.2228107,1.5482378,0.057015143,-0.37481204,-0.5814326,0.07546039,1.0871192,-1.3314139,-0.9968761,-0.85050476,0.75252813,1.8105661,-0.14375843,0.43578377,-0.90491945,0.3270415,-0.67554814
1644,-6.7514734,-4.263117,-1.9470838,1.1593617,1.6470665,1.0565016,-1.5773652,-0.96949506,-0.27135015,-1.0227468,1.1037743,-0.1260502,-0.50224894,-0.38740093,0.7627155,0.16322823,-0.19522452,-0.14039055,1.2783908,-0.6557606,0.62619436,0.19512987,-0.04762777,0.5410288,-0.07111602,-0.51535463,0.022403063,1.0650672,-0.02506038,-0.28502464,0.03241193,-0.57665896,-1.1193324,1.3825402,-0.9717378,-1.1212105,-0.10849639,0.37418085,1.0562342,0.23790513,-0.4888911,0.7251322,-0.27598345,-0.68000275,1.2676449,0.79291624,0.33079603,0.9084393,-0.766476,-0.64669794
1645,-7.932116,-4.8428893,-3.1707072,4.202656,0.5059432,2.8750114,-1.4635435,-2.333572,0.23582631,-2.1910253,1.6043273,-0.16135718,2.194431,-1.1506469,0.0036122527,0.44155914,-0.9244166,-0.22497892,0.37137932,-0.14885993,1.2104894,0.13726981,-0.19643937,-0.694851,-0.41111228,-0.42985436,-0.30122343,-0.5207146,-0.7453524,0.13051625,0.7244357,-0.014351489,0.027991056,-0.07216994,-0.27977598,-0.23771651,-0.18229936,-0.18551795,0.3214052,-0.889643,-0.4701075,-1.1755342,-0.26439995,0.6642986,1.2177255,0.68834877,0.6776517,0.6212563,0.31190056,0.2757054
1646,-10.776201,-4.9763856,0.7877336,-0.850738,-1.489676,-1.5157093,-0.48856613,1.3218622,0.8174444,3.2485483,-2.827692,0.10703437,-0.7670398,0.66799724,-1.1595916,-0.4654823,-0.42344096,-0.9979709,0.35908318,1.6314831,-0.60338914,-0.3732124,-0.63199496,-0.86824316,0.15248218,0.8720504,-0.04540987,0.26428008,0.92580473,0.22270314,-0.56460047,0.9261542,-1.2798861,0.7279631,1.1922231,1.0954449,0.6479001,0.8546508,-1.1230457,0.57422054,0.3594023,0.02137859,0.6852531,-1.71624,-0.17551015,0.027277147,-1.2249795,0.8301033,-0.062301174,1.3359802
1647,-2.565403,10.296289,-2.2084448,-2.7204442,2.1192057,1.9380383,4.500745,-6.357754,1.5369765,2.8070385,-2.5498261,0.13798597,2.3987286,-0.6480206,-1.7100053,-0.058691934,0.064811245,0.40973446,2.5816112,-0.10772964,0.2885327,-2.8951082,1.1513902,-1.2136518,4.0329533,-2.7746441,-0.15869915,-0.65506554,-1.1920683,3.6709385,0.79154927,-2.6801918,1.4853119,4.1028557,1.4080526,-2.7676454,4.5062737,-0.30481526,-4.4711127,-0.042519905,-1.610643,-1.0964358,1.319316,-0.34256178,5.8531656,-0.39786145,0.24631518,2.389936,0.86810535,-6.6741085
1648,-8.129059,-5.245036,-0.2990966,2.882658,-2.4683394,-0.03672856,1.4313632,-0.3346843,-0.27780542,2.7537158,-1.2355472,-0.6184024,1.8548319,0.04838972,0.580217,-0.29591566,-0.29000413,0.74093896,0.4370024,-0.24455878,0.4726464,0.12399996,0.13735855,-0.70572793,-0.29432526,0.106783494,0.29254556,-0.34605932,0.082886435,0.22803423,0.34789628,0.9245488,-0.15293579,0.5085859,0.33424807,1.248416,-0.33701947,-0.62528473,0.28696695,0.9924337,-0.09754846,0.37622178,-0.15566304,-0.26210934,-0.50817746,0.27029428,-0.41669968,0.23728344,1.316679,-0.27403507
1649,-7.1813374,-1.1514215,-2.5021195,5.6556883,1.3184522,3.2322516,-1.6266094,-1.1677042,-2.1144698,0.24334738,2.842218,0.48886767,-0.42526618,-0.061017778,-0.86921614,-0.12682013,-1.7879431,1.5561361,0.42526755,-0.4102393,-1.9838269,0.462918,1.0729685,-0.49951294,-0.33886302,-1.5752074,0.98066425,0.44981933,-1.203404,-0.32635254,-1.5216056,-1.5507852,-0.5073516,0.5905013,2.7958813,0.02611888,0.9102331,-0.045908023,0.9365092,0.9895685,0.4407385,0.15965736,1.123385,2.1632395,1.3637295,0.71049595,0.5002989,0.43718126,-0.30430228,-1.0050154
1650,11.939632,-1.5709637,1.5759751,1.1685754,-1.2491884,0.84921443,2.7133021,0.74694544,-1.9379324,0.92912006,-0.6682591,-0.14160033,0.27589607,-0.3299341,-0.15311544,-0.5029341,-0.16214308,1.6983409,-1.0236874,-0.7850516,-1.1698501,-0.6855352,0.5779323,-0.9812836,0.62760854,0.53941077,0.4647691,0.5707348,-0.1738979,-1.8491615,-0.41569504,-1.6377856,-0.23020266,-0.6386987,0.7924144,1.2673912,-0.9844592,0.9966406,-1.3939892,0.71523625,-0.2451248,-2.1085806,0.27666506,-0.7454885,0.13452238,0.02862389,-0.7782719,-0.51285255,-0.70630825,-1.4729035
1651,-2.8684397,5.2188425,-0.6206394,-4.1392026,5.143642,-0.26695716,4.4147534,-7.827961,2.6590738,-0.3963556,0.076314956,0.9717904,1.9369282,2.8976896,-2.2083263,-1.0403812,1.6350256,1.3843067,-0.42688704,-1.0327598,-0.5586716,0.96526295,1.5235759,1.8420523,-1.7434286,0.24268952,-0.95468134,2.6754704,-1.2383059,2.932443,1.280077,2.002875,-0.5018753,-0.58530617,1.7930512,-1.671871,-0.35573456,-2.0502498,0.9672378,1.4326036,1.048578,3.030451,-2.4060051,0.2778424,2.073475,1.44788,-1.0862577,0.2698667,-0.9931054,-4.4355617
1652,11.281908,-0.6332251,-0.14098579,-1.8729494,0.7085724,-1.0568839,-3.104323,-1.1407884,1.4684756,-1.3637258,0.6707642,-0.8018204,3.0773933,0.27533817,0.3810657,-0.117701374,0.13280393,1.0453273,-0.25063872,0.47332877,-0.67382807,0.13864514,-0.5433436,0.5829288,-0.14953613,-1.0238453,0.15816557,-0.20116174,0.23662256,0.28568894,0.35836998,0.10229941,1.4874536,0.05075741,0.055589724,-0.10086353,0.712435,0.53267264,-0.46712968,-0.6129834,-0.35402784,-0.16985573,0.47107062,-0.7582663,0.47115025,0.20693432,-0.05505201,-0.26901653,-0.1261628,-0.6172389
1653,4.078233,3.0573084,-1.0711385,-3.273206,0.030818392,-3.007544,-2.7377107,-0.4582113,0.5442625,-2.6192071,0.5929477,0.028908037,3.2645583,-1.1351609,0.40113577,1.2215563,-0.6187128,-0.20849721,0.16700932,-2.7447262,1.0404657,0.3813801,0.3654019,0.77114916,1.445356,2.7185562,1.5969969,0.92334217,0.8930743,0.6241462,1.1698561,0.6448398,-0.92764336,0.17739502,2.6325397,-0.68578076,0.34039518,-0.07590399,-1.3502303,-0.5486906,-2.0207891,0.14248282,-0.33967417,-1.4689977,0.813022,-0.011052554,1.536304,0.4991836,1.2940941,-0.71142334
1654,-6.369847,9.4544525,15.170909,13.80908,8.964015,-8.853414,-0.59890157,-2.5636835,0.7827656,-0.8791271,-3.2215211,0.038786113,2.653385,3.4925563,-0.90946734,10.295444,2.166117,7.3502393,-5.313044,7.1590557,7.6817484,-4.5669622,0.37881985,-7.3311768,8.061758,-8.446807,9.772873,-5.535749,2.1662724,-6.386736,-6.9857206,0.024780536,-0.6065565,-6.259612,0.26925445,0.030769916,3.4711154,-5.6542597,-2.2941804,0.8783208,-1.4495267,1.1536403,-2.460525,0.35580325,6.2100215,-5.1042166,-3.4307423,4.721043,-6.917363,2.7425075
1655,-8.009717,-1.7241129,-1.904674,2.5031412,-0.8973781,1.6295975,-0.61627597,-0.34894457,-0.47526637,1.2471685,-0.6216354,1.777503,2.6946094,-0.14362977,-2.1288426,-0.9305545,0.46979517,1.0567211,-1.4168984,1.4477323,0.10326327,-0.8601277,-1.5310788,2.0254273,-0.9310648,-1.0752922,0.4347589,-0.1196441,0.49610814,2.1365335,-1.7064633,-1.8249785,-0.6140272,1.3237914,-0.630421,-0.48870173,0.9179642,-0.618174,-1.8556753,-2.4798682,0.4399608,1.1978829,-0.14427449,0.727996,1.3239702,0.49398178,-0.765506,-0.13749988,-0.52144545,-0.46992907
1656,-5.1071506,0.26228163,-0.47213027,-1.3243049,0.79671806,-0.12641492,-0.94048136,-0.1853221,-1.3523118,0.10220906,1.0300076,1.1436512,2.137998,-0.4859666,-0.64019597,-0.4197089,-2.0293124,2.8688319,0.39128783,-0.5755728,0.017555386,0.73687166,0.9945732,1.4241134,0.37025705,-0.14527237,0.68541026,-0.045558754,0.31387746,-0.18597318,2.58622,0.18656541,0.6890979,0.12544033,3.4535878,-0.8139945,-2.088074,0.2971029,-1.1744787,-0.18991004,0.28144366,-0.9482971,0.53980196,-0.82658136,1.0537535,0.8602678,-0.31450504,1.4878986,0.41492605,0.8003244
1657,5.5703387,2.373007,-1.8315232,-0.7402466,-0.00874497,0.63798285,-1.6297603,-0.7432683,1.0461992,-0.7141243,-0.5132527,-1.2049237,1.5785365,0.4348723,-1.5665567,0.21580046,-0.36389473,-0.91263294,0.86079526,0.32816577,-1.3823714,-0.53776723,-0.5973721,0.4550914,0.5067248,1.7642267,2.3284597,-1.3117497,-1.4298021,-2.581646,1.1639681,-2.9095495,-0.54005784,0.034002107,0.96655464,0.48630795,0.53151244,-2.6404011,-1.232655,-1.5664432,-2.6137607,-0.7314753,-0.67891544,0.42712218,-0.32557118,0.4498952,-0.41998053,-0.9498922,-0.069985695,-1.6269099
1658,-6.7504277,-4.4457226,-1.864801,-1.5958121,3.0220296,0.33510146,-0.91072327,0.6001521,-1.1142384,0.28402856,-0.32588238,-0.049405195,0.55946106,-1.4972185,0.7603189,0.591741,-0.45585647,1.4630892,1.1002455,1.0957566,-1.6995174,-0.5324678,-0.48787728,0.2665267,-1.4531869,0.6790372,-0.528431,-0.2643371,0.9820505,0.42121038,0.0490121,-0.9527011,0.5348896,0.5089325,-0.01262999,-0.3508245,-0.96763086,0.88280946,1.7508558,0.23094818,0.069114074,-0.08269247,1.3961693,0.959503,-0.9125747,1.0826341,1.5437634,-0.76743513,1.2235632,-0.508133
1659,10.903068,-0.835996,-0.054456826,-1.3126955,-0.27408955,-1.3547397,-1.6818423,-0.92175496,1.6443096,-2.479859,1.460037,-0.8006877,2.419026,-0.22471893,-0.25235945,-0.49759287,-0.26112264,0.26862314,0.34569252,-0.306484,-0.44309902,-0.2468453,-0.8607443,-0.6148828,0.58514935,0.8765721,-0.36615765,-1.2044688,0.77743095,-0.34139615,0.83035755,0.24931455,0.39036655,1.1749958,0.28920412,0.06478706,0.19968067,-0.35194135,-0.06907425,0.9018713,-0.64828676,0.5485304,0.14107491,0.3361126,-0.85137343,0.10255189,-0.6151652,0.88439596,-0.35245746,1.2462524
1660,4.6256022,3.3069184,-2.0978227,-0.28252575,-2.4409895,-2.5531785,-3.0113292,-0.8492602,0.91710216,-1.8802588,0.8594527,0.4602716,-0.49877578,-0.2050669,-0.45216557,0.34728777,-0.4517508,1.5812777,0.1625073,-1.6218908,0.8175106,-0.6035665,0.16622408,0.41994783,0.1669159,0.07772119,-0.09458498,-0.04619273,-0.12524386,-0.31868425,0.77863044,-0.13336878,-0.29823732,-0.0076308055,0.5077792,-0.6567793,0.5689248,0.30389732,0.9209167,1.6735133,1.1596452,-1.4831208,0.8494254,-0.46168756,1.6124938,-1.2236431,0.8932547,-0.22921866,-0.1932063,-1.5409373
1661,-8.258879,-4.6797495,-2.917176,5.2536316,-0.38489988,2.0991051,-1.0133303,-1.3365281,-0.84716064,-0.29038474,1.2304012,-0.75077564,0.764289,1.2878606,-0.012017997,0.09477448,1.216802,0.65896255,-1.0530834,-0.8183924,-0.0059970287,-0.052315883,0.14293995,-0.8025697,0.036261465,0.35677025,0.14589958,1.2018806,-1.3753543,-0.024825212,0.1317032,-0.2739315,0.3024497,-0.2621965,0.67479086,0.7303435,-0.0690048,0.09703334,-0.5265155,-0.28749907,0.2782169,-1.3034304,0.102732524,0.17918073,-0.037593465,0.5230825,-1.5536582,-0.7372498,-0.60557497,1.3219959
1662,16.082958,-4.3742037,1.3871931,-0.7080248,6.08995,4.1148157,0.7728348,1.2440135,-2.229425,1.4406118,-0.5728296,-0.0779655,-0.6982281,1.0263401,0.7934709,0.19368641,-0.3823959,-0.6158574,0.2706488,1.5140005,-0.41350055,-0.05519764,0.4766034,-0.62329096,-0.2692174,-0.36820596,-0.10520334,-0.19878472,-0.007283243,-0.5855789,-0.4757507,-0.37365556,1.1531446,1.164985,0.17125884,-0.35636052,-0.6378862,-0.7601504,-0.8724963,-0.14720747,0.304016,-0.44864035,-0.58193916,0.33107516,-0.04275203,-0.18987107,0.24648072,-0.18917452,0.6281979,-0.61502135
1663,-5.692962,-4.0873275,-3.4074178,0.23555157,3.5358925,2.2089353,-1.6467676,0.23339532,-0.9190234,-1.507886,2.4159465,-1.0497233,-0.52657723,-0.6439648,1.3262209,-0.18803644,0.33295012,1.0267786,1.1048434,-0.42831224,-0.17266352,0.39005494,0.7021807,0.1281712,0.36362314,-0.22207947,-1.0894461,-0.27412075,0.72928,0.35777104,0.3229513,0.3795125,-1.3917757,0.75043017,-0.734193,-0.74964863,1.6008856,-0.29462567,0.36086732,-0.21478601,-0.24675581,0.94793034,-0.30637458,-0.11902684,-0.4923417,-0.57148105,0.50390244,0.28477034,-0.49582112,0.785189
1664,0.40617102,10.135844,-3.665118,0.79802716,-3.7109342,0.082628965,-4.1367574,2.422475,-2.7826846,1.6786985,-0.93342257,-2.3813405,4.295813,-1.2953421,-2.6878154,2.9141467,0.37686872,-0.9846803,0.77176017,-1.4836966,0.6887806,-0.36066958,-0.6482088,-3.6288223,-1.8997451,3.7317166,-3.018809,1.6883813,0.7670611,1.5145998,-1.3582524,2.383073,-1.7242934,-3.8172832,-4.226279,0.04281126,0.4334894,0.9172017,4.384604,-0.71525294,-0.8890088,2.7230508,-1.1400415,-0.94741005,0.6882349,-2.2234142,2.1607745,-2.8232815,0.2510247,-1.9135108
1665,-0.50385696,7.189368,-2.400139,1.3831141,-0.5305193,-0.6531527,-3.140956,-0.335207,-1.389218,0.49462304,2.2885876,0.0020672323,0.57771367,2.8821776,0.5035737,-1.202466,0.96101665,-0.5161695,0.73328006,3.3638744,-3.7917488,-3.3467727,3.1964042,0.46574134,-2.648937,-2.3723552,4.2183256,-1.3491093,-2.6364968,-5.4015913,-5.2510366,4.5691814,-4.0596175,1.8386925,1.6553265,2.3703737,0.07404173,1.7216094,-3.322462,-2.0507798,-6.7191663,-1.9468237,-0.42096287,-3.0771537,-0.3167062,1.4844476,-0.49398902,-1.4887561,4.325221,-0.5351361
1666,-6.9261975,-2.272785,-0.2025371,-7.0301723,6.222266,-0.53498274,0.5468857,0.6927481,-2.1575267,-1.286659,1.3956931,-0.37759894,0.2543087,-0.81604075,0.8386616,-0.034874335,3.050948,-0.69681877,0.06504521,-0.29722404,0.33165428,-0.017126301,-0.3049668,-0.87527704,0.36150473,1.5562445,0.93618584,-0.8876674,1.9521071,0.056898624,0.48460144,1.004456,0.24860959,0.80711704,-0.7031195,-2.0015671,-0.46537074,0.9312532,0.9103878,-0.79794025,0.14949967,-1.3379005,0.0727993,0.031890333,-0.012964516,0.35349804,-0.46875212,-0.72297215,0.21636957,0.47810614
1667,-7.033148,-5.433276,-0.1544301,-3.3001046,3.4719307,-0.64638567,-1.6009187,1.1440787,0.08641362,0.5562836,-1.3945165,0.8024419,-1.2602627,0.39202768,-1.5012946,0.571423,-0.7281823,-0.5407346,-0.28935194,0.25447935,0.14034641,0.6685598,-0.320312,-0.32959232,0.82897866,-0.27904245,0.18157241,0.5418624,-0.6786868,0.8993088,-0.15639396,0.43523556,-0.9428741,0.1833318,-0.5264752,-0.693353,-0.78440315,-0.0015622884,-1.2436696,0.1510252,0.38521641,0.46505496,0.76724535,-0.21479654,-0.9372991,-0.44175237,-0.22171326,-0.009377175,-0.8452642,-0.5832712
1668,13.664829,-4.306332,1.1072916,0.069229975,3.5558624,3.0326312,0.32955652,1.4242243,-2.0316665,0.5036574,0.4752735,1.3643488,-1.9751151,1.825682,-1.3822587,-0.11668873,-0.4881806,-0.33897927,-0.96148133,0.71233404,-0.51122946,0.26497996,-0.36111274,-0.055261746,-0.5784935,-0.66944724,-0.39722896,0.6788335,0.3668056,0.30756822,-0.5455161,-1.6867794,-0.13338503,-0.7049528,-0.46326846,0.4312469,-0.39116943,-0.4867661,-1.5939138,0.06877498,0.5014984,0.24679391,0.14119236,0.08011088,1.8601812,-1.4050068,-0.19840655,0.08091785,0.84147984,-0.33285683
1669,9.023146,1.089027,-1.1422592,-1.2313,0.960877,0.24856475,-3.5350113,-0.73467314,1.5405222,-0.5497448,1.86937,1.0988814,-0.63493764,0.69298476,-2.3489778,-0.55132705,-0.12686986,-0.77050513,-1.1018386,0.2135413,0.3446629,0.93789256,-0.8345235,-0.49153343,0.03171143,1.0634654,-0.7997256,-0.5451077,0.5104237,2.3956916,-0.5603532,-0.49839482,-0.5434853,-0.886961,-0.63148475,-1.7377684,-0.50119996,-0.65948695,0.22280462,-1.8605038,-0.3231216,0.5057962,0.6389788,0.042174898,1.4816254,-0.3412861,-1.201402,-1.4680557,-1.1888438,0.12789503
1670,-6.1369233,-5.0490594,0.78324455,-3.8257797,2.2242048,-1.4860612,-0.48906177,1.1617161,-0.5080131,2.170759,-0.9637218,0.5248026,0.25603643,-1.0985888,0.5538008,0.09764485,0.19910508,1.486374,0.05769927,-0.65292716,0.1548749,0.66308707,0.49225083,0.3722125,0.6934169,-0.1919937,-1.9462508,0.32182452,0.44253016,0.9361904,-1.2210127,0.07006025,0.565551,-0.28528613,-0.71619713,-1.5302548,-0.697281,2.2504492,0.780013,0.14872102,-0.33468074,-0.34739566,0.4151943,-0.86390024,-0.22225814,-0.56543124,0.6558294,0.60654396,-0.21462972,-1.7238165
1671,-7.6036496,-6.2129016,-1.0854758,1.2799444,1.9166577,2.5814185,-2.193131,-0.23758158,-0.11898645,0.87867254,-0.2948232,0.18340091,-0.036207825,0.77821374,-1.066281,-0.5639881,-0.18382823,-0.6072134,-0.5327396,-0.043397695,-0.3002308,-0.05052118,-0.34994006,0.65764123,0.116938256,-0.6116369,-0.54227793,0.16380407,0.5518119,0.05802899,-0.069947354,-0.42438397,-0.12732366,0.7272086,-0.12944365,0.26653713,-1.4079031,-1.4014553,0.19328175,0.4539061,0.13346265,-0.38472116,0.88805294,-1.4218148,0.9641563,0.50374454,-0.30087122,-0.31052482,-0.8435825,0.051085405
1672,-9.967591,0.59924716,18.984049,-9.437437,-3.5996406,12.930377,-2.7756371,-2.2379367,-0.7776802,-2.3638,3.0357351,0.26134425,-0.14990006,-0.87295294,-1.6008264,0.5645352,-0.88123965,0.6950823,-0.6640844,-3.177754,0.06798024,0.013741279,0.45569623,-0.69325733,1.9878461,-0.21706854,-1.2443957,-0.9093985,1.1598661,0.594822,0.5067215,0.6122855,-0.06957798,-3.4162698,-0.6398602,0.19156455,-0.77304447,-1.841523,0.5012295,0.48428178,0.551025,-1.0265656,-0.39234063,3.0499394,0.014962647,-0.7334848,0.46079445,1.1776001,0.70068955,0.9358163
1673,-8.090442,5.5005436,-4.487047,2.268048,-0.11630298,4.990203,5.020414,8.109469,0.70877916,-7.189501,-8.426459,-1.6790382,-1.6078086,3.2601974,-1.8368692,-1.4873863,2.6371698,-0.019730749,-5.257203,1.2148958,-2.652988,2.0224245,3.3360152,0.17987826,-4.4260154,3.8063796,0.69456327,5.0403485,3.651868,-3.4634712,-1.6643232,0.25448003,-1.4592825,-1.9102067,0.3691335,-3.0040896,-1.8294413,0.21072157,0.60497385,-1.2325621,-1.987811,2.214433,1.7839737,-0.41260383,-0.37828743,-2.4937613,2.1828797,2.3426533,5.3698187,0.87328464
1674,8.542683,1.4364727,-1.1278291,0.0640613,-0.28871214,-1.0240666,-2.7720625,-0.29960048,1.0795949,-0.4808682,-0.9831713,0.063605495,-2.2434196,2.6117609,-0.09994054,0.8161561,0.5704184,0.15497749,-1.6581314,1.6458262,-1.41618,-0.37064838,1.8760066,-0.89791226,-0.56633556,0.2921028,0.9295063,-0.2375514,0.6541773,-0.022433478,-0.12844397,0.7720796,-1.6235727,-0.72923595,-1.6012826,0.52079946,1.0931331,-0.16315494,0.15509786,-1.6166015,-0.42541903,0.2345051,-0.071773425,-0.5392866,1.3039799,1.0117351,-0.3858712,1.8284096,1.3846054,-0.54199654
1675,8.8573675,2.0960321,-2.0711894,-2.5224822,1.2649034,0.08704694,-4.7866025,0.29913178,0.5011045,-1.7075728,-0.09333491,-0.38643423,-0.64934415,-1.0112185,1.0555065,0.52400804,0.80930626,-0.1693502,-0.29156435,0.12823357,0.35761538,-0.26605925,1.2336808,0.48517302,1.2479517,0.43505025,-0.2853115,0.57817656,0.07120854,0.93025744,0.33680934,0.15144895,-1.1996275,0.043229565,-0.2665292,-0.20249301,-1.6371543,-0.47006822,-0.4295456,-1.1137601,0.03550361,-0.4137787,1.8657036,1.1718538,1.2224743,-0.26979506,-0.09109204,-1.1793184,-0.09637553,0.59682506
1676,14.202219,-2.415581,1.1333034,-0.6558956,4.1639833,3.9458678,-0.5421662,1.7015932,-2.2178454,2.5231364,0.6351424,1.9043149,-0.65271884,0.6922271,-0.24630243,-0.83505905,-0.6893594,2.5755222,-0.6155858,-1.0918566,0.9566229,-0.27372697,0.7466374,0.5178743,0.24478517,0.36121088,-0.33368486,-0.688035,-0.15837915,0.3021743,-1.1033897,-1.4102594,0.748779,-1.2086191,-0.042359598,0.29615593,0.43776864,-0.86639035,-0.28945947,-0.74950296,0.2347509,-0.6767569,0.08642956,-2.0282845,1.3919533,0.2777306,-0.076474674,0.22948965,0.6051951,-0.3856131
1677,14.1551,-3.0634696,0.5646059,-0.72425705,4.111069,2.6541839,-0.7604679,1.4398023,-0.94837433,0.6214598,-1.3805951,-0.031658217,0.15143968,-0.58435047,0.9301936,-0.44555107,0.49567613,-0.3562912,-0.61055166,1.7597562,-1.8791606,-0.24592201,-0.44949016,-0.283014,0.21011463,-0.7166652,-0.38663164,-0.5490131,-0.52364296,-0.97001064,0.49580944,-0.19229296,0.48230252,0.04076745,0.23990914,0.2567411,0.21716818,-0.22326554,-0.9520321,-0.45731947,-0.15019947,0.032876633,-0.6785904,0.75601006,-0.08543092,-0.15326127,-0.18704307,2.3339143,0.5561766,0.043587957
1678,-2.3470726,6.385093,0.3412778,1.6525131,-3.569295,-1.6386244,2.8606315,1.105553,-1.1757516,1.6023219,0.7337462,-0.27738687,-0.817906,-0.7531956,0.23503141,-2.3251288,2.3529665,3.3423362,1.3161306,0.36929327,0.3607845,-4.2213163,-0.6305475,0.7344357,-0.31816128,-2.305198,-3.018706,0.17769605,-0.15927386,-2.7953205,0.43772486,0.20560184,0.48767248,-0.4120185,0.6881792,-0.3879133,-2.9334357,-3.9548104,-3.4669394,2.7375236,-0.42440382,-3.709913,2.1517498,-1.4447422,0.42143327,-1.3940362,2.1621659,-1.0276768,1.9046638,-0.9197902
1679,-4.2883053,9.326965,-1.166206,-4.5056477,4.8710337,1.4767356,2.5867965,0.31118798,-1.5908059,-1.1785824,0.05003146,-3.2314951,2.1817749,-2.442202,5.4523854,-0.19549756,1.9135419,-3.9291866,-1.710457,0.051336184,-0.8237638,-4.246356,-3.0428493,-3.0892606,2.049427,-0.29760152,-0.14073047,0.026137061,3.6278253,-0.9025961,-0.9445401,-1.2825699,-1.2908561,3.4412014,1.1377013,-0.3470612,-0.15269797,-0.8629163,-2.3924208,-0.969088,2.1284163,2.1980429,2.8221035,-0.81262815,-1.1062596,-1.2091298,-0.15239808,-0.7644458,-2.4970284,-2.5951757
1680,3.0277903,6.946286,-3.053966,-0.986778,0.012419436,-0.6139536,-4.8721027,0.56015635,-0.062756725,-1.446775,-0.82187283,-0.22797318,0.34626526,-0.16509007,-0.46508706,0.9494422,-0.7213128,-2.3234382,-0.5963916,-2.1923969,1.4009498,-1.0606539,2.9320924,-0.7103724,0.38502073,-0.64613134,1.0044917,1.5189747,-0.64549464,-1.1603373,-3.7466674,-1.3672885,0.5987417,1.1041344,-1.9799368,0.6172094,2.457781,1.0216135,-1.5008942,0.8026933,1.5621371,2.9219217,0.9581087,-0.27086848,-1.2219033,-1.5753013,-2.254886,-1.157444,0.21459669,-0.85262966
1681,-5.4788175,7.2270374,10.84644,0.4107855,-4.5823894,6.2005587,-1.2833046,1.1481985,-4.573582,2.6744678,4.237167,2.7572033,-1.807636,-1.7115519,1.3790703,-11.909607,12.544309,15.887386,-6.514955,15.70382,4.5281434,2.3392994,-2.8419058,12.380348,20.895237,20.513506,10.668858,5.840463,-8.613319,0.19115244,-4.324747,10.836215,1.791675,11.021001,0.60615253,-7.6374297,-0.784618,-11.207229,7.783506,-3.105585,-2.2684333,-1.5731887,7.2708273,3.6271858,-5.8519197,2.492786,0.22238854,5.079132,-0.49644902,-3.7709465
