,FA1,FA2
1418,-2201.077661483175,4009.615700456635
1419,-4351.916367888075,1680.3478120366492
1420,4329.015181433456,6385.227402410921
1421,-7203.915554261855,-2637.8108403644037
1422,-5277.764363985107,897.1607434001077
1423,2062.032481102928,-8131.95858529252
1424,3834.1243598703795,-6035.532437957491
1425,3326.5670448678793,-7551.8795019189965
1426,-6549.290282943984,-4933.516612313658
1427,-8280.097020306823,4830.574741493883
1428,2366.227217862554,3431.947944835147
1429,2496.4364625871567,-8184.389076928746
1430,-6350.704054897591,-8207.217623776429
1431,-7022.2403595117075,-4792.830375713541
1432,-6648.045946832596,-2233.0670891063405
1433,-1685.0149506717958,4650.213303733831
1434,-6604.258836594471,-7090.025111367112
1435,-3540.4611841002547,2932.7252168064533
1436,6066.900685374247,-7276.282083575605
1437,4993.5209747061435,6037.386358240591
1438,3087.4515454611337,-7240.076573688257
1439,-8245.722341612312,7833.574708762036
1440,-2522.1378151961876,5580.278713759675
1441,7224.070089346158,2987.715859336347
1442,3942.017414305975,-8788.564630224877
1443,-6363.336940482994,-657.856040068722
1444,-5399.182312318054,2252.2597739524554
1445,-8510.153708222748,5852.203512013798
1446,7012.994324618876,-379.524983510647
1447,-1750.3435692370701,4283.662190926769
1448,5289.8967448334915,-5686.352037494468
1449,-3483.529474117332,2565.382800724578
1450,-5435.016076381606,-776.0286699603744
1451,3375.188636209954,5905.281643534783
1452,7939.225398516568,1312.3300627309977
1453,5401.669454832462,-2220.0433001106926
1454,6860.68559688383,-5199.500001495126
1455,3933.49241999668,13356.15717507446
1456,-6316.306160086217,1002.4028798881526
1457,3126.6496858847863,5919.189924863535
1458,3322.812554543996,-7515.233456057549
1459,-8198.969804391594,3760.4792641649397
1460,5454.440856742567,-2231.3360857732314
1461,8113.011916425393,2146.490601287152
1462,-2739.941211673809,3863.2916067036704
1463,5389.886922463857,-2459.3447702538533
1464,4262.65317955997,-6603.108962679524
1465,5243.986005710787,-5867.129616348192
1466,-8103.0017357736815,3660.593611803355
1467,3028.5298170242454,-9903.75754586317
1468,-8513.198101250719,6743.529940521093
1469,-5727.711838310216,-2113.846044950133
1470,-6765.844327927539,-1181.0297673610987
1471,6768.625391356375,-7481.680348894436
1472,8012.844875134235,2190.449464522101
1473,-1115.868808029202,5703.932036378635
1474,-1688.51066572965,7067.34908251344
1475,-6629.912283463968,-2275.659359295079
1476,6842.008456962892,-494.17984614824434
1477,-8445.504637360038,4660.891308244602
1478,6710.321870013451,369.6116613834203
1479,-6422.825967776476,-5225.670848726728
1480,3031.3491837236247,-7712.1293756671375
1481,-6533.368498901432,-4881.937192799752
1482,7805.106463116762,1234.2955859726305
1483,-6886.218548417715,-4554.617424616046
1484,3013.8899149270333,5513.836155818674
1485,6691.06300874208,-7496.239101872025
1486,-2446.712743418821,5640.0214525467945
1487,6540.877349239226,-185.2286900634182
1488,6314.969569035732,-748.2755123726948
1489,5111.626776723065,-4995.6986824110445
1490,-6083.465639163446,-3019.7134563393615
1491,6806.72995163402,-5280.526633604224
1492,-2827.7525470165783,4295.831555047925
1493,-7877.207694832824,8688.151423802654
1494,7717.739113757624,2501.729293879165
1495,-6530.661454880577,-4182.480263626795
1496,-7006.812961643157,2358.2073356179303
1497,5160.691592833128,-2830.173219512465
1498,-2841.433793075282,3776.680841220628
1499,-6928.310208073437,-3377.679924834721
1500,3843.420194237576,5721.70153649107
1501,-14315.717235915541,-3491.7450215076333
1502,-7873.451365914618,3258.682290724361
1503,6806.960582622651,-6861.59862630172
1504,-6332.207516810185,-3425.2713731819567
1505,3334.635706279035,6210.310938342168
1506,-6605.102803771735,-6179.707481778445
1507,-6257.028648631613,-4180.592170779015
1508,8272.875206567644,-1769.5269259611036
1509,6549.470707187184,545.4631508426148
1510,-6472.042453813763,-4156.929377559148
1511,8779.668644111598,-218.22165397581247
1512,-8271.828893802598,7966.858146420534
1513,8885.012865847852,1215.8052602926705
1514,7480.866581966218,406.724510876349
1515,-4809.502522811405,3972.346202208081
1516,-5696.63098522501,-1847.2009394589181
1517,-6251.041567987573,-2403.4556971162674
1518,-6887.335469586102,-4686.504200615502
1519,-8483.995970287735,7058.441468283599
1520,7158.412072316328,-3936.3789858847576
1521,2233.2034816614128,-8132.705942131947
1522,-2825.6450813337133,4379.018163933799
1523,8008.265798132651,-595.4645117679829
1524,4559.311403249342,-5481.195598522522
1525,-7243.200627640459,-3447.4229205704983
1526,-220.35425008058317,5452.618670918176
1527,3964.2509258358837,5459.538287433751
1528,8313.867823850234,902.1489325650497
1529,8162.222564591412,1464.27016496007
1530,-7138.085978686565,2288.6669250736686
1531,-7111.827025873677,-4673.066142952101
1532,4815.153127344501,-4331.950117383165
1533,7603.33468070947,-3110.786730437558
1534,-5251.381569107861,-556.4752478695137
1535,-1752.5033072738972,4657.207169882756
1536,-905.519921849038,5630.998503230233
1537,4425.23889802292,-4655.626728302021
1538,7802.211304515331,656.6024184637973
1539,1796.5679287743123,5250.959799003635
1540,-7925.8686108698685,8641.473474421839
1541,-8521.17292989799,6784.707873861767
1542,6561.163266518865,-7198.274140131036
1543,4382.048167418064,-6671.0592909327
1544,-8646.377214431872,6508.185756355083
1545,3855.2917262450183,6703.64317473134
1546,-4198.417706713273,2319.3676666161523
1547,-6294.873775635768,-2919.3337311334
1548,-1824.280693802185,4341.88135102061
1549,8954.798152575124,1227.136324188479
1550,4966.385167391563,-4247.440983537886
1551,3682.4836104924857,-5346.6225912942
1552,4535.281500827041,-4643.824847664484
1553,4784.35818677268,-8274.498122855746
1554,-4805.3737999986,3954.6863394409515
1555,-6180.111484138304,-2232.3030036803852
1556,4354.3155381491415,-4658.6235568712755
1557,-6001.619357908654,860.9686248519498
1558,-5869.770194565905,2697.162756605626
1559,3108.498725472827,6057.748152187257
1560,-6307.702453787281,-712.302440241409
1561,5189.429447536316,-3919.530658524409
1562,2140.592427633042,-8061.626163108776
1563,-6744.450588654204,-6403.298863028076
1564,4324.140835261214,6516.584268873137
1565,6832.061145142462,3833.5961720241476
1566,449.7847602540943,5150.966313543978
1567,5073.824430258185,-3980.3666337413106
1568,-7176.540537131205,-5077.494613487356
1569,-7013.999514667384,2412.9507011534265
1570,4534.986323812916,-4664.980246117348
1571,-7199.436726022583,-2576.2717940333378
1572,6310.026848406054,-7672.893383958025
1573,3709.651816095226,-5506.6604827124975
1574,4379.951117284837,-8628.161480207082
1575,-8477.425245567112,5464.426448394407
1576,4948.297072738001,6333.50066667192
1577,5151.924537415338,-6727.719603382897
1578,-2386.2968399040687,5302.8693991232985
1579,3171.655742485397,5928.7353025757075
1580,8449.745537660805,1293.2560681650318
1581,7482.386473267408,2806.3304441293376
1582,-1842.3354475562421,4535.865495650314
1583,6802.316628217279,3654.3685905255975
1584,5525.786742799321,6205.553548334959
1585,4148.873018740793,-4640.394021726383
1586,4435.646699998905,5028.80662387481
1587,6848.60335286154,-3131.424093603597
1588,7174.783599116582,-537.6582082162826
1589,6042.098718088957,-7209.6034702305315
1590,-6641.633801259016,-5981.109122075158
1591,-7211.841953602288,-4814.496664809433
1592,7422.948521329146,342.52135323389535
1593,6289.146231269498,4417.908366459275
1594,-5657.31442016068,1254.294243065778
1595,-14316.389454136015,-3480.325906886964
1596,4174.039564957225,-3783.052861914222
1597,5889.942822155181,-1253.7971347073246
1598,2387.739538983398,-8132.890143054119
1599,-8063.138588040646,4480.567433667514
1600,6989.813878678373,-358.23862853347447
1601,-2365.615492053771,5031.1351989354125
1602,-7220.012413394147,-3095.6321915656767
1603,3129.432814036848,5689.621460491627
1604,390.3926993437675,5112.721563107268
1605,-5760.099118952199,-1942.8338720679146
1606,-6955.802102784033,161.43006049114865
1607,3187.0221212018832,5989.845583071369
1608,8484.862531682378,1189.078567598936
1609,-7148.442424834226,2493.4030874600867
1610,-6946.099356659372,-1503.1847675144393
1611,2551.040986422768,-8075.929078028441
1612,-8501.87245383905,6938.575299606411
1613,-7949.615448210322,3445.9433653758656
1614,5412.952420679681,-2276.807046486682
1615,7320.789625629297,-1760.9615307778865
1616,2430.9347570628265,3600.474624574843
1617,-7110.458774346038,-1560.6812980608227
1618,-7029.206183253833,562.302944562153
1619,7331.267458473812,-1603.6160834931886
1620,6624.311485018185,-353.5751613441753
1621,8300.287465144702,728.1477528461717
1622,6006.551089622467,-6601.387089785487
1623,488.2760587409654,5135.412999913224
1624,4446.867696483288,6252.814395802388
1625,-2554.2353490410123,5427.034642178289
1626,-7687.583215602656,3530.408556425779
1627,-6573.3483186093845,-5421.537807618029
1628,-2897.582668681993,3345.6203371463835
1629,3961.516617583931,-6476.323906968452
1630,2821.75230923513,5659.47387873165
1631,3882.9319918585857,-8975.175491106871
1632,-6749.624279471188,-6289.692195306182
1633,6859.782559274219,-5090.293904299897
1634,-2512.1161016799974,5940.269575210309
1635,3405.1053450974773,-9221.185077053922
1636,4908.578253949977,-4900.75755514779
1637,5249.814250341358,-6499.3369356183675
1638,-1281.9222840312361,5747.593173248589
1639,-6300.040369034748,-2986.741341635754
1640,2959.8809406919504,-9985.669144975085
1641,-6296.465016908319,-2864.4609877445796
1642,-5021.348899397079,2679.9839455144343
1643,2789.060170672214,-8448.754857936752
1644,-7201.841814430584,2489.175374674559
1645,-8371.793765862727,5243.581743382541
1646,-6986.440458930621,-5267.6166221277035
1647,2642.3819685140015,4285.966145444622
1648,-7063.509972537735,-3217.9210652482757
1649,-8409.740391433199,7464.044766962836
1650,6027.803835638141,-7038.335351755706
1651,2243.6544575249723,3059.0316954659042
1652,5385.924888431548,-2864.905165028881
1653,7868.029460700637,2049.7760912549234
1654,3924.3699777899224,13044.559941111922
1655,-7727.994169944758,2922.14208238064
1656,-3846.536571178433,2460.6413522804833
1657,7874.756308872859,1643.0603639548062
1658,-6481.488205398765,445.54213527712324
1659,6771.589439399879,-3095.77660029291
1660,7891.580721507621,2327.7862713276
1661,-8578.933968491689,6057.082577295243
1662,2177.6529122198262,-8146.083853232288
1663,-7699.816029556967,3457.8342367733244
1664,4345.536114115364,6478.805622225441
1665,5121.22688077328,5659.31458530508
1666,-2389.139102436866,4143.697394939141
1667,-6268.1030009507285,-3567.0755895462926
1668,1782.0312226269184,-8067.413882753662
1669,5370.138755421504,-2271.988390908511
1670,-6318.415132454337,-4826.4815108106295
1671,-7103.804678037822,-1392.2971833691865
1672,-14169.402886525728,-3495.5353101412675
1673,-1673.165614554104,8041.31574572751
1674,7352.50256750771,-1365.0890282547418
1675,6146.043613689619,-890.8165565690332
1676,1767.9937712756043,-8026.361202229435
1677,2389.6253173406426,-7510.983343451497
1678,2711.941646959573,5207.413560853493
1679,1939.0231070239456,5261.294299937509
1680,6123.144287063572,4455.168026222996
1681,-1983.771911243121,5294.1372619076665
1682,-8626.667112991438,5765.129834194062
1683,3595.5345523920796,-5213.184762384449
1684,-6187.953678992902,-8631.824776913058
1685,4084.522828575107,-3602.8004408592205
1686,3459.570203426575,-5613.627192935819
1687,-14092.79564546266,-3491.32617294834
1688,7968.553390697349,1586.5872952747438
1689,-6646.550678131502,-6402.11325298209
1690,-7086.185761931902,-5426.9980440397485
1691,1650.9382617716465,-8081.397551706795
1692,-2714.7742777438957,4701.388963597995
1693,6370.872479266382,1541.9010254635732
1694,6568.081080733132,-5902.828912086481
1695,-8500.089745104275,7038.648026720214
1696,-8391.700544342422,4701.921341074017
1697,3200.711106397854,5843.8435325334885
1698,3457.557469721337,-5595.956695220273
1699,-999.5357119408562,4764.745495542503
1700,1767.9287383312246,-8003.26573936361
1701,-6006.234513257418,-2545.2069421923325
1702,3688.838984750691,6131.246999983697
1703,8082.202892473954,890.3909334946052
1704,-2531.9570503209566,6010.909282639906
1705,-2540.4919495915206,4118.3111521941355
1706,3098.723628868172,-6551.710254604456
1707,4728.705527614133,6129.471039075127
1708,2498.9941224386007,-7971.333668794343
1709,5261.1418993581965,-2572.8330327187855
1710,4034.049869815439,6684.177671489037
1711,-4602.746074164547,834.9647589986192
1712,7906.911006244853,1745.9073217516427
1713,-7662.074748364926,2527.511302198683
1714,3018.930397295839,5671.5237738655505
1715,-2403.595599073436,5214.200435202425
1716,4457.683141337035,-2893.1309884188568
1717,4962.583101830457,-6234.376659123534
1718,4245.98316837608,-3111.7151426892665
1719,5880.709698547705,4578.6944685419485
1720,4629.13739840692,-8492.49725493965
1721,-8495.896091631637,5226.399423796785
1722,6037.850250717091,-6409.031688934006
1723,4056.450835271299,-3428.162892866951
1724,7938.28651883838,1405.707661104449
1725,6134.176430665231,4553.151023465082
1726,3278.252404895017,5856.513014120588
1727,5256.685929288316,-2332.7668819891733
1728,-8510.373812712332,5556.272132940211
1729,5161.898038425192,-7619.681765383511
1730,-2837.4157720216494,4322.378174255044
1731,-2323.4754245641825,5549.872374910435
1732,3523.860369352206,-6074.793568178649
1733,1691.1249597325336,-8028.453373284877
1734,-1753.432517156225,4495.443326171504
1735,7624.833356998929,2863.8422854913956
1736,-1354.6532010912279,4527.888893566113
1737,-7021.30517642868,121.13539798221142
1738,3610.5324497021297,6090.093656253617
1739,-3282.969218986317,2840.839462997069
1740,-6987.067302470306,-4928.495934925994
1741,-6727.431166369121,-3279.9901697642767
1742,-6470.700530611644,-3832.122120856701
1743,5063.0335677817575,-6508.557393199771
1744,-8598.543727583306,5103.335427799774
1745,4057.342744971004,6272.65566456738
1746,-6714.624349768327,-2656.7787017369765
1747,-2839.0378317785376,4275.959800939409
1748,-6591.928699683184,-4957.845114029233
1749,7666.484324460366,2838.159193920268
1750,-6854.057131710803,-6062.060422076794
1751,-8299.67191066835,7898.030008803554
1752,4317.907222369603,-4710.106190720865
1753,-2927.80243203045,3701.78597191419
1754,-8498.692608395237,7119.642091309299
1755,-2692.7621200646536,3393.5365707017377
1756,-5692.0944345374455,-1886.0567630789621
1757,7277.806614246174,-127.7651357523065
1758,-1496.2304600318414,5664.133004212011
1759,4319.105521603445,-3418.1173060069
1760,2237.0370170114015,-8115.550752671592
1761,-2115.6592015968813,4503.472453090074
1762,5481.095810374696,-7762.71933367081
1763,6732.958871542008,-3408.2117984856172
1764,7314.645854912187,-1650.337510868224
1765,8711.201553416,-138.07017365047142
1766,6615.197708032831,-928.1643274725227
1767,-4463.480814828946,1668.665447055281
1768,-222.36409545296235,5469.729243966773
1769,-5453.336060548645,957.8714196514388
1770,-8537.874931613838,7143.859263078231
1771,7512.014861311945,388.60412885422494
1772,7297.64546687937,-2116.8729764449
1773,6770.6319467787025,3614.4662633432176
1774,3712.2421459648745,6367.62805885781
1775,4048.217499212528,-3448.3709123472004
1776,4864.009353821761,-2573.376485708447
1777,6828.032659598065,-3137.1332052288894
1778,-7013.5945104472885,-3288.509593173535
1779,-3408.101276306728,2699.7143148909104
1780,6166.791682918046,-7133.9761163598405
1781,5367.586338692325,6245.937161124892
1782,2474.931781139423,-8040.887965252141
1783,7051.2595737612,-3109.3712735899085
1784,5146.5615965737725,-6563.841668111061
1785,3523.801082941818,-9459.460997023192
1786,-8424.373309759347,7269.449448683969
1787,4023.052373362563,6648.2289588301555
1788,8692.365605533365,449.2257814710751
1789,6249.31474535272,-6251.37243770031
1790,4859.3600716308265,6314.034605417747
1791,6916.661398415612,404.4000997135671
1792,7274.4673364789605,-2389.89965112496
1793,5228.600783191781,-7827.224729759049
1794,7788.517041058619,-2832.6267782777404
1795,-2344.459832692202,4396.551013417559
1796,3637.248307738268,-9337.38087380837
1797,-544.4289145552107,4578.550171091879
1798,-13896.927355932237,-3473.8511442214563
1799,-7063.495173561102,-3471.187113609225
1800,5448.934801495225,-5584.098649877713
1801,6770.0028948604995,-6895.8462963763795
1802,2382.4884782808003,-10461.76397593078
1803,8912.344606627303,1473.8553479679524
1804,7812.490340018232,-2788.107361868805
1805,-6840.973127144775,-6219.489982289268
1806,-7197.511688214248,-4572.809440675094
1807,-8502.204458941465,6904.784759405876
1808,2209.016030894397,2956.009534266023
1809,-6773.775170717674,-5849.363572097423
1810,-6754.992372285296,-2562.1223371714773
1811,7668.0526524533125,-3079.6574577331403
1812,4095.032022968139,-8776.224112086555
1813,7353.394751536053,295.74447241556805
1814,6271.686742691747,-6537.909980283456
1815,3913.597878854309,13089.08470837148
1816,-8509.57531602095,5177.595251175405
1817,6491.931625647362,-7509.175490804264
1818,-3726.9464460461086,2239.0104560698965
1819,4258.6077688637715,-4595.7023977142
1820,-6994.471800445396,664.8783154757016
1821,5565.272072657033,-5492.74962398955
1822,7240.794664559851,-2758.130648654391
1823,5070.9068411349745,-6760.547981547609
1824,6457.478114750197,-7606.7373726807855
1825,-8350.58891057339,7778.558844119479
1826,6883.151324897341,-3123.9398946465085
1827,-1697.0502222617379,6780.543300802807
1828,5591.359591945602,-5564.349618197714
1829,2219.891743973266,5324.463799568559
1830,-7107.806120366121,-1638.5662194720564
1831,-8346.613995454345,4214.367260319302
1832,-6133.356200661724,-3618.886591751131
1833,-2481.574055477153,5195.571877164325
1834,8270.316651502666,1207.0339575476894
1835,-247.150888197501,5419.395456383698
1836,5035.125178262797,-7959.737749858772
1837,3846.8672706564557,-5988.3024191366985
1838,7401.378850636965,-2638.9765992412013
1839,4863.665477729407,6005.296871593054
1840,5693.237091636105,-5349.049008844206
1841,-7117.027612605468,689.1638764585216
1842,4527.717237624679,-6645.133486052684
1843,3138.069143155323,5690.837913063322
1844,-6261.689592596369,1293.6526106093327
1845,4763.453341814115,-2641.41518490987
1846,-6560.744399823495,-6744.420123922505
1847,1754.5824257879262,-8111.081715656017
1848,-7002.103924907763,2804.511812102102
1849,-8390.025541567707,4738.691730545663
1850,-6263.616593135713,-8207.67849672615
1851,-5931.329450947248,618.6520240384775
1852,2868.5118902609443,-8548.99421023892
1853,-6942.980376392996,-5429.917773492397
1854,5929.726520136913,4577.915677954825
1855,4149.521356243311,-3821.139309883882
1856,-6184.709071890431,-2255.9114083389595
1857,3545.7908830211495,5808.285820004734
1858,2608.5874591613556,4170.438471685734
1859,4450.446068144302,6341.8554788436295
1860,-8571.404395011607,5804.583091726579
1861,-8324.235972131739,7638.424505288107
1862,-5411.218629111514,-1089.3665922475761
1863,-8507.970894021779,6847.47011287601
1864,7788.076604605791,2685.291531982981
1865,2911.8311064303716,-7652.712005951289
1866,4318.912708455923,-6792.39001612962
1867,-4456.5167542869185,1533.1139891135115
1868,1718.2253074724492,-8101.096425995213
1869,3728.2588210607796,-5090.795042207087
1870,-6550.971619796664,-7381.483497228441
1871,-14115.836318930244,-3500.5467056219873
1872,-2752.49210428514,3666.4483070558485
1873,5206.775531758375,-2481.7957096191453
1874,4557.274088009537,-8526.040389417058
1875,3502.6816175637277,5836.714430831305
1876,3562.256794744143,6053.919111073081
1877,8512.689350044711,806.5948675076329
1878,4798.446761700706,-5868.953375171748
1879,-8583.919636180923,5227.510896043052
1880,5327.173746062947,6141.155133697529
1881,-5307.878233516101,1174.844693939079
1882,6447.777289534496,-98.70623078235441
1883,5467.192388036003,-2106.7707095644782
1884,-2311.87951071228,5650.089108732061
1885,-1744.5006641861562,6101.2754827217805
1886,3788.029451424753,-6411.494868682587
1887,-6497.71320016565,-5195.536103331087
1888,-2506.3911205222125,4167.77951060503
1889,5412.26899736591,-2327.236971495628
1890,3630.439405795707,5925.931822862474
1891,7943.891433764378,1536.2782419015969
1892,-6240.146667741703,-2369.0014267513548
1893,-6505.86114704855,-5700.958394417528
1894,5943.712776272429,-6543.366113157895
1895,4686.397581047574,-6512.895198853948
1896,4869.160890860799,-2559.3794617518197
1897,5092.07631813596,-6673.0440302896895
1898,-8542.297140731618,6495.024659420162
1899,2382.8976257113077,-8064.0620139416615
1900,4848.764056814279,6182.794945706561
1901,-4806.769628914564,3943.389484568213
1902,6972.916061314285,35.122665931728456
1903,-6642.930237883987,-6948.53623906036
1904,7345.577366464634,-2149.5165153382445
1905,-2155.0799225419128,4978.350814783224
1906,6596.735235463199,562.8102713923225
1907,6165.017167328548,-7265.719397371847
1908,4658.873863543754,5718.794038864505
1909,4797.461693596612,-8422.530159811697
1910,7447.099834730696,383.7164220190344
1911,-5704.672973979864,-1907.7213837784886
1912,-6650.8149274033485,568.092526548173
1913,-6406.458949944037,1148.282047208991
1914,-2277.5400619562092,5540.383002689739
1915,4151.875467741299,-3267.4694018953232
1916,1799.305633953016,-8083.823382864229
1917,-8605.896856720066,5045.292843857114
1918,-8051.183060079095,3811.1065406469115
1919,-2665.909567614759,3827.442283951973
1920,5118.9697381146925,-2245.4966895537495
1921,7959.190007720875,2232.0827647006417
1922,6573.912859214298,-5840.75853093406
1923,-2813.7038177990407,4278.631019715726
1924,-6406.222881551313,2476.0999929796076
1925,7973.369550504042,1391.4033158310415
1926,6729.9483509885495,-3345.8266148051157
1927,-7795.346613435753,3140.4647271593685
1928,-6471.9348043298605,-7405.640199229188
1929,-7211.234314571186,-4790.901152497492
1930,-5308.55523794227,615.5943533132893
1931,-6153.354749620764,-3845.342074020962
1932,-1685.4905372385542,7331.198093924625
1933,-8167.905611690726,4083.827483357153
1934,-2073.079505971532,4563.028050829238
1935,8625.182856206395,393.90106277440276
1936,-6571.703392566638,2917.5037158646674
1937,7340.490832789196,-4104.692970808165
1938,-5107.556159922967,2116.63958288241
1939,-2886.402243312483,3466.2533044234783
1940,-7181.955000461059,2955.4298554006605
1941,6520.041121957324,-3252.154549533526
1942,1628.1330582734188,5319.4796924797265
1943,-2924.037978401146,3781.993716091552
1944,3965.655494222066,-5774.316470900586
1945,2806.5301613769875,4857.642629997521
1946,4866.562602153729,-2933.113308324681
1947,-6434.027216866873,-4701.24875360031
1948,-7077.690592082093,-3379.057723633718
1949,-8405.441132868249,4139.991501879481
1950,-6521.091767253976,653.1081445866896
1951,-1848.3588273558444,4298.860845141033
1952,-8208.670005565447,8117.389316879976
1953,-1683.7495737364304,7255.361856482944
1954,3647.114011714447,5256.267427414133
1955,-6124.67737837616,2407.0619385810323
1956,-7113.308009338945,-3378.2343013938535
1957,-6611.918540496438,-4813.03411243679
1958,6591.56078352093,1008.2159267990336
1959,-7273.400067581442,-3540.9712187272894
1960,-1662.595192987774,8194.715566755625
1961,4910.449615456888,-7144.65710836763
1962,-6750.0793827908565,1258.0497243822133
1963,-3226.4985855751015,3035.7956746042373
1964,4324.706499163832,-4440.815465390978
1965,7872.252678906776,2148.864789718049
1966,-8532.555339380713,6339.102170543166
1967,6150.343288494371,-7222.126059356189
1968,6805.633691469497,-3158.624670509906
1969,8180.931688637971,1974.078423053344
1970,6800.6591666795775,-7018.356414777589
1971,6389.906819062698,-7631.4625603018985
1972,-7160.792008333992,-5210.055427264722
1973,6260.943933221791,-7226.58027684009
1974,-6263.10692958391,-2651.271843423314
1975,-7198.041307184622,-4336.629705519538
1976,7333.016565889245,-1269.517443830827
1977,8430.09902173923,2061.11965562238
1978,-2439.6157502351884,3492.603216867431
1979,5317.435975543657,5579.20293355712
1980,-6749.171653033258,-3486.9360386933927
1981,8585.365321786212,1142.8914248392432
1982,-6786.619269191217,-4756.485241087141
1983,6635.904750726147,-7227.6919630284065
1984,-885.0385488870846,4434.786471450198
1985,7004.11963858275,-6305.71318538472
1986,-6783.5132990345555,-5804.031047834301
1987,7242.570494789606,-2653.2247237119773
1988,-1442.6354448509858,4449.328853715475
1989,6574.47258010825,-7311.529108820641
1990,3207.73418503723,-7621.033499146271
1991,6437.84603581888,-7544.7406984089175
1992,7176.664430292635,-2970.019045674287
1993,-7170.638821236978,-3415.4497344916517
1994,5899.3601476032845,-7421.5940825080415
1995,6597.599244536574,-3378.755693661408
1996,6905.281675266704,-5637.089395708955
1997,6734.724672509244,-6239.690909660464
1998,-2047.6843746532618,4288.2037242765955
1999,7070.461133216145,-2963.7093757272955
2000,7435.682750633399,-4469.475437194787
2001,5495.654902980109,6231.54750376846
2002,6588.410886738465,-7511.394960466381
2003,3087.1393751209866,6083.060918023453
2004,2328.5760066894927,-10495.033956792582
2005,3858.6048575444947,5820.844105695589
2006,-1994.6129538763682,5344.181213109629
2007,6639.726395347923,-7207.402755382088
2008,133.1345518308594,5376.1370799772085
2009,-5265.6086251118595,-716.1578411904512
2010,-6506.702534922114,-7471.1075540756765
2011,-5685.390840873737,-1862.673967909459
2012,4652.114197956933,5929.745234217018
2013,-8411.418430801694,7282.45355115526
2014,6771.767550763073,-5726.14192057759
2015,5871.635277332281,-7663.095907670227
2016,5161.332899701482,6459.899407284067
2017,6546.507648694342,4159.115225606121
2018,-7261.789443041548,-3828.4042590281692
2019,4458.28809173334,-4582.749776545394
2020,5481.239628575365,6086.440584844651
2021,5548.421241788967,-7641.71728635413
2022,6747.99164981709,-3294.0022274654084
2023,4115.53733375846,-8723.454936088863
2024,8615.938615858537,1064.2451844243037
2025,3924.5662562647967,13355.019641972156
2026,2521.3201706661366,3897.5385366482597
2027,6716.23024084311,-3287.3906437399905
2028,5307.806960766101,6130.3881683211375
2029,-6547.055539756182,-7365.509098429526
2030,6604.007824058754,484.3794112033718
2031,-6912.861779443627,-4938.570086728559
2032,3266.889906534312,6151.384411401749
2033,3509.3320092143827,-5444.950316387998
2034,1713.0363956534623,-8071.35772428165
2035,-6828.191303020171,-4891.256677087201
2036,7251.056734263094,357.73478188913344
2037,-6778.201787054939,1162.389590524319
2038,-6459.196039154646,-3901.666963944108
2039,7097.9368468781,-416.86308311948784
2040,-2539.0337833202743,6034.383828540216
2041,-8215.035464763512,7929.904669717998
2042,4332.771889710952,-3392.8768065924764
2043,-6743.41209522804,-3358.556519185257
2044,-6809.375073943088,-6181.7834557819415
2045,-2065.141749706981,5461.15221592379
2046,5057.44014463488,-2569.420877503556
2047,-2656.096900065123,4962.096312339877
2048,-4978.149178560003,3175.76213050652
2049,4353.948743936876,-3001.1176779551165
2050,5688.722054748808,-5583.144771225741
2051,3917.9855859722825,13148.49762232587
2052,-6150.3889809635075,-1933.404360123719
2053,4424.461108361156,-6667.57606267297
2054,-7032.82158586592,2688.255655599816
2055,-7350.656768841564,3053.8569578154993
2056,-2896.809945209059,3415.281063382976
2057,-7013.283402939977,-278.6323990035308
2058,-7543.291093231366,3289.8826406005564
2059,-6541.322044451291,-4149.099019665192
2060,-6043.624415935769,-3176.3670249738184
2061,-8547.521594484395,6571.15267976559
2062,-6582.875398875789,1293.4317352340731
2063,5084.6725181476995,-2746.023285491805
2064,-6620.789354513173,1333.9927458100424
2065,4735.337640789738,5754.442869733686
2066,2591.582717154303,-7831.815726344463
2067,-6746.242545460872,-5216.979851327519
2068,5299.955187451712,-3638.678212464882
2069,-1964.4301205724462,4309.881033450311
2070,-8273.887605324697,4237.008767949997
2071,-8452.98157466472,5056.06558640591
2072,-4681.301131085819,1275.957868525463
2073,3061.24503597087,-9882.480346863238
2074,6576.5840987025385,4176.12172673181
2075,6479.474112754431,-7350.595329093986
2076,-4934.067661199525,2215.2993790220235
2077,6775.442881941532,-7319.769566091337
2078,-6178.220943085924,2148.324989479869
2079,8800.455377798342,1319.45214872416
2080,7349.585178701067,-4589.634774164849
2081,-2438.4315353711827,5200.321673547015
2082,-6772.22035324715,-6050.582162372055
2083,6937.459483460146,-7426.434972886933
2084,8137.098774051234,1084.9239384270977
2085,-8451.489268284853,4268.420003950558
2086,-3638.1241186147413,2749.543251104117
2087,-7085.448574241641,-3526.475100635603
2088,7519.7792183154315,-3003.069034035908
2089,4607.142961831249,-2786.08222998872
2090,7044.248136975536,2855.9677478176877
2091,4557.786322985593,5513.677340845891
2092,-4247.072336447654,2005.0258799051464
2093,8696.506916621256,-236.06023090604748
2094,6888.534699150112,-7138.108174477564
2095,-7920.859064182692,3317.6115185634617
2096,-1690.0083831315173,7087.562265886908
2097,3907.370721760996,13135.163550782418
2098,4364.608110595993,6583.432919570655
2099,-6427.098854827599,-2552.7640903898036
2100,6812.243027522685,-3087.366600931037
2101,4877.887092608631,5923.271211835761
2102,4768.098686372299,-2893.3316048162073
